review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,vader_compound,vader_label,tb_polarity,tb_subjectivity,topic_label,topic_probability,word_count
876,11,Saffron House,Middle Eastern,gold,2024-06-19,4,0.8555,positive,0.525,0.925,Value & Pricing,0.5111,15
935,12,Pacific Rim Catering,Asian Fusion,silver,2024-06-20,4,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9555,11
126,2,Spice Route Catering,Indian,gold,2024-06-20,4,0.7096,positive,0.2583,0.4792,Customer Service,0.5147,15
1003,13,The Smokehouse BBQ,BBQ,silver,2024-06-23,4,0.8581,positive,1.0,0.65,Food Quality & Taste,0.8646,13
63,1,Boston Box Lunch Co.,American,platinum,2024-06-23,4,0.0,neutral,0.0,0.0,Food Quality & Taste,0.8998,10
763,9,Seoul Kitchen Catering,Korean,gold,2024-06-24,5,0.8908,positive,0.7167,0.9167,Delivery & Timeliness,0.9635,17
45,1,Boston Box Lunch Co.,American,platinum,2024-06-24,5,0.9081,positive,0.4444,0.5611,Delivery & Timeliness,0.638,17
46,1,Boston Box Lunch Co.,American,platinum,2024-06-24,5,0.7717,positive,0.25,0.6875,Packaging & Presentation,0.533,19
755,9,Seoul Kitchen Catering,Korean,gold,2024-06-24,5,0.9201,positive,0.8,0.75,Packaging & Presentation,0.9636,15
814,10,New England Deli,American,needs_improvement,2024-06-25,4,0.7778,positive,0.65,0.4,Food Quality & Taste,0.9108,16
1038,13,The Smokehouse BBQ,BBQ,silver,2024-06-26,4,0.7269,positive,0.525,0.925,Packaging & Presentation,0.5099,13
800,10,New England Deli,American,needs_improvement,2024-06-26,4,0.6369,positive,0.55,0.2,Delivery & Timeliness,0.5141,13
555,7,The Grain Bowl,American,silver,2024-06-27,4,0.3182,positive,0.2952,0.6452,Delivery & Timeliness,0.4799,12
72,1,Boston Box Lunch Co.,American,platinum,2024-06-27,4,0.5106,positive,0.5,0.9,Value & Pricing,0.9423,15
101,2,Spice Route Catering,Indian,gold,2024-06-27,4,0.6369,positive,-0.5,1.0,Value & Pricing,0.5412,14
534,7,The Grain Bowl,American,silver,2024-06-27,4,0.7814,positive,0.65,0.75,Food Quality & Taste,0.9329,13
405,5,Green Garden Catering,Vegetarian,gold,2024-06-27,5,0.7645,positive,0.1667,0.3333,Delivery & Timeliness,0.3716,22
1142,15,Federal Street Fare,American,needs_improvement,2024-06-28,4,0.5574,positive,0.3,0.5,Delivery & Timeliness,0.9499,10
983,12,Pacific Rim Catering,Asian Fusion,silver,2024-06-28,5,0.7184,positive,0.65,0.75,Delivery & Timeliness,0.9635,21
910,11,Saffron House,Middle Eastern,gold,2024-06-29,4,0.4019,positive,0.1,0.3833,Packaging & Presentation,0.9496,12
48,1,Boston Box Lunch Co.,American,platinum,2024-06-29,5,0.3804,positive,0.3,0.5,Packaging & Presentation,0.5524,21
305,4,Bella Cucina Events,Italian,platinum,2024-06-30,4,0.4019,positive,0.1,0.3833,Packaging & Presentation,0.9496,12
77,1,Boston Box Lunch Co.,American,platinum,2024-06-30,4,0.5413,positive,-0.1,0.75,Value & Pricing,0.5666,17
919,12,Pacific Rim Catering,Asian Fusion,silver,2024-07-01,4,0.6124,positive,0.5,0.875,Food Quality & Taste,0.9199,12
32,1,Boston Box Lunch Co.,American,platinum,2024-07-01,5,0.5574,positive,-0.1333,0.4611,Packaging & Presentation,0.4,21
716,9,Seoul Kitchen Catering,Korean,gold,2024-07-01,4,0.5994,positive,0.85,1.0,Customer Service,0.7077,15
647,8,Mediterranean Table,Mediterranean,platinum,2024-07-01,5,0.7783,positive,0.675,0.75,Customer Service,0.8417,27
789,10,New England Deli,American,needs_improvement,2024-07-03,4,0.8479,positive,1.0,0.65,Food Quality & Taste,0.8646,13
38,1,Boston Box Lunch Co.,American,platinum,2024-07-03,5,0.8023,positive,0.8833,0.6833,Customer Service,0.6068,23
467,6,Taqueria Del Sol,Mexican,gold,2024-07-03,4,0.8074,positive,0.5,0.8938,Value & Pricing,0.6249,14
1200,15,Federal Street Fare,American,needs_improvement,2024-07-04,4,0.7089,positive,0.1667,0.3333,Food Quality & Taste,0.5123,17
600,8,Mediterranean Table,Mediterranean,platinum,2024-07-05,5,0.6369,positive,0.25,0.925,Value & Pricing,0.9618,23
851,11,Saffron House,Middle Eastern,gold,2024-07-06,4,0.7003,positive,0.15,0.4,Food Quality & Taste,0.5978,16
894,11,Saffron House,Middle Eastern,gold,2024-07-08,5,0.8481,positive,0.2167,0.4167,Delivery & Timeliness,0.3727,17
232,3,Harbor Fresh Kitchen,American,silver,2024-07-11,4,0.3612,positive,0.1333,0.3,Food Quality & Taste,0.7465,16
66,1,Boston Box Lunch Co.,American,platinum,2024-07-11,5,0.9201,positive,0.575,0.8625,Packaging & Presentation,0.55,17
1124,14,Garden State Greens,Vegetarian,silver,2024-07-13,5,0.1779,positive,0.0,0.0,Packaging & Presentation,0.5355,19
684,9,Seoul Kitchen Catering,Korean,gold,2024-07-15,4,0.8176,positive,0.625,0.75,Value & Pricing,0.927,15
928,12,Pacific Rim Catering,Asian Fusion,silver,2024-07-15,4,0.8074,positive,0.2333,0.4583,Customer Service,0.5147,16
1042,13,The Smokehouse BBQ,BBQ,silver,2024-07-15,4,0.7096,positive,0.2583,0.4792,Customer Service,0.5147,15
849,11,Saffron House,Middle Eastern,gold,2024-07-15,4,0.3612,positive,0.15,0.4,Food Quality & Taste,0.5197,17
571,7,The Grain Bowl,American,silver,2024-07-15,4,0.8126,positive,0.2444,0.5444,Food Quality & Taste,0.5343,18
62,1,Boston Box Lunch Co.,American,platinum,2024-07-15,5,0.8739,positive,1.0,1.0,Delivery & Timeliness,0.9526,15
732,9,Seoul Kitchen Catering,Korean,gold,2024-07-17,5,0.7574,positive,0.345,0.6383,Delivery & Timeliness,0.5272,25
184,3,Harbor Fresh Kitchen,American,silver,2024-07-18,4,0.807,positive,1.0,1.0,Packaging & Presentation,0.9256,10
87,1,Boston Box Lunch Co.,American,platinum,2024-07-21,5,0.7574,positive,0.4333,0.6,Food Quality & Taste,0.9539,23
747,9,Seoul Kitchen Catering,Korean,gold,2024-07-21,4,0.765,positive,0.34,0.64,Value & Pricing,0.5412,16
160,2,Spice Route Catering,Indian,gold,2024-07-21,4,0.5574,positive,0.3,0.5,Delivery & Timeliness,0.9499,10
729,9,Seoul Kitchen Catering,Korean,gold,2024-07-21,5,0.765,positive,0.2667,0.4667,Delivery & Timeliness,0.9636,17
357,5,Green Garden Catering,Vegetarian,gold,2024-07-21,5,0.5709,positive,-0.0912,0.5038,Value & Pricing,0.5998,22
295,4,Bella Cucina Events,Italian,platinum,2024-07-22,5,0.8481,positive,0.4333,0.8333,Packaging & Presentation,0.4825,19
592,8,Mediterranean Table,Mediterranean,platinum,2024-07-22,5,0.7579,positive,0.4619,0.7286,Packaging & Presentation,0.68,18
406,5,Green Garden Catering,Vegetarian,gold,2024-07-22,4,0.7003,positive,0.15,0.4,Food Quality & Taste,0.5978,16
537,7,The Grain Bowl,American,silver,2024-07-22,4,0.6115,positive,1.0,1.0,Food Quality & Taste,0.8983,13
1118,14,Garden State Greens,Vegetarian,silver,2024-07-23,5,0.91,positive,0.6444,0.7778,Delivery & Timeliness,0.5786,28
71,1,Boston Box Lunch Co.,American,platinum,2024-07-23,5,0.886,positive,0.425,0.325,Customer Service,0.9618,29
1157,15,Federal Street Fare,American,needs_improvement,2024-07-24,4,0.659,positive,0.45,0.75,Packaging & Presentation,0.5412,14
576,7,The Grain Bowl,American,silver,2024-07-24,4,0.7351,positive,0.4333,0.6,Delivery & Timeliness,0.4896,20
129,2,Spice Route Catering,Indian,gold,2024-07-25,5,0.8655,positive,0.7,0.8333,Customer Service,0.4947,23
1084,14,Garden State Greens,Vegetarian,silver,2024-07-25,5,0.6369,positive,0.5,0.15,Packaging & Presentation,0.57,19
946,12,Pacific Rim Catering,Asian Fusion,silver,2024-07-26,4,0.7096,positive,0.3397,0.7563,Delivery & Timeliness,0.48,14
1121,14,Garden State Greens,Vegetarian,silver,2024-07-27,4,0.8581,positive,1.0,0.65,Food Quality & Taste,0.8646,13
73,1,Boston Box Lunch Co.,American,platinum,2024-07-27,5,0.4019,positive,0.0,0.5,Food Quality & Taste,0.9265,19
1081,14,Garden State Greens,Vegetarian,silver,2024-07-27,4,0.6115,positive,1.0,1.0,Packaging & Presentation,0.9418,11
432,5,Green Garden Catering,Vegetarian,gold,2024-07-29,5,0.7783,positive,0.4389,0.7028,Value & Pricing,0.9634,21
1190,15,Federal Street Fare,American,needs_improvement,2024-07-30,4,0.3182,positive,0.2952,0.6452,Delivery & Timeliness,0.5124,12
739,9,Seoul Kitchen Catering,Korean,gold,2024-07-30,5,0.8555,positive,0.6667,0.2,Customer Service,0.9107,21
1091,14,Garden State Greens,Vegetarian,silver,2024-07-30,5,0.7906,positive,0.05,1.0,Value & Pricing,0.5269,24
890,11,Saffron House,Middle Eastern,gold,2024-07-31,5,0.6124,positive,0.15,0.4,Food Quality & Taste,0.966,29
664,8,Mediterranean Table,Mediterranean,platinum,2024-08-01,4,0.3818,positive,0.4167,0.7083,Packaging & Presentation,0.6367,12
328,4,Bella Cucina Events,Italian,platinum,2024-08-01,5,0.9153,positive,0.5333,0.7083,Delivery & Timeliness,0.4057,17
342,4,Bella Cucina Events,Italian,platinum,2024-08-02,5,0.7717,positive,0.1333,0.4611,Packaging & Presentation,0.5333,18
434,5,Green Garden Catering,Vegetarian,gold,2024-08-02,5,0.8016,positive,0.3,0.4611,Packaging & Presentation,0.4326,27
704,9,Seoul Kitchen Catering,Korean,gold,2024-08-03,5,0.4201,positive,0.1552,0.5877,Food Quality & Taste,0.5814,20
1067,14,Garden State Greens,Vegetarian,silver,2024-08-05,4,0.7096,positive,0.4333,0.8333,Delivery & Timeliness,0.9258,15
1104,14,Garden State Greens,Vegetarian,silver,2024-08-06,4,0.7778,positive,0.65,0.4,Food Quality & Taste,0.9198,16
172,2,Spice Route Catering,Indian,gold,2024-08-06,4,0.7574,positive,0.4333,0.6,Food Quality & Taste,0.9463,16
878,11,Saffron House,Middle Eastern,gold,2024-08-07,5,0.5574,positive,0.2464,0.4798,Packaging & Presentation,0.5105,22
506,6,Taqueria Del Sol,Mexican,gold,2024-08-07,5,0.9186,positive,0.5333,0.6,Customer Service,0.6286,22
518,7,The Grain Bowl,American,silver,2024-08-08,4,0.8481,positive,0.75,0.5875,Food Quality & Taste,0.8998,15
589,8,Mediterranean Table,Mediterranean,platinum,2024-08-08,5,0.6597,positive,1.0,1.0,Delivery & Timeliness,0.8252,19
461,6,Taqueria Del Sol,Mexican,gold,2024-08-08,4,0.8481,positive,0.4333,0.8333,Delivery & Timeliness,0.5124,12
1098,14,Garden State Greens,Vegetarian,silver,2024-08-09,5,0.7964,positive,0.5214,0.5589,Customer Service,0.5656,27
1052,13,The Smokehouse BBQ,BBQ,silver,2024-08-10,4,0.765,positive,0.34,0.64,Value & Pricing,0.5412,16
595,8,Mediterranean Table,Mediterranean,platinum,2024-08-12,5,0.6361,positive,-0.1,0.75,Delivery & Timeliness,0.3736,22
757,9,Seoul Kitchen Catering,Korean,gold,2024-08-13,4,0.3612,positive,0.1333,0.3,Food Quality & Taste,0.6788,16
532,7,The Grain Bowl,American,silver,2024-08-13,4,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9328,13
568,7,The Grain Bowl,American,silver,2024-08-14,4,0.8268,positive,0.45,0.75,Food Quality & Taste,0.5123,16
263,4,Bella Cucina Events,Italian,platinum,2024-08-14,5,0.8225,positive,0.4,0.3,Food Quality & Taste,0.6252,27
1113,14,Garden State Greens,Vegetarian,silver,2024-08-14,4,0.8126,positive,0.45,0.75,Customer Service,0.5125,13
347,4,Bella Cucina Events,Italian,platinum,2024-08-14,5,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9461,17
885,11,Saffron House,Middle Eastern,gold,2024-08-15,4,0.3818,positive,0.4167,0.7083,Food Quality & Taste,0.9199,11
940,12,Pacific Rim Catering,Asian Fusion,silver,2024-08-15,4,0.4019,positive,0.2286,0.6063,Packaging & Presentation,0.6454,14
387,5,Green Garden Catering,Vegetarian,gold,2024-08-17,5,0.6478,positive,0.2214,0.6089,Food Quality & Taste,0.4999,21
644,8,Mediterranean Table,Mediterranean,platinum,2024-08-17,5,0.7351,positive,0.5,0.5,Packaging & Presentation,0.6374,23
3,1,Boston Box Lunch Co.,American,platinum,2024-08-19,5,0.8807,positive,0.9,0.875,Delivery & Timeliness,0.5101,19
624,8,Mediterranean Table,Mediterranean,platinum,2024-08-19,4,0.6369,positive,1.0,0.3,Food Quality & Taste,0.8662,13
926,12,Pacific Rim Catering,Asian Fusion,silver,2024-08-19,4,0.7096,positive,0.4333,0.8333,Packaging & Presentation,0.5111,13
777,10,New England Deli,American,needs_improvement,2024-08-20,4,0.7783,positive,0.6111,0.5722,Food Quality & Taste,0.8997,14
247,3,Harbor Fresh Kitchen,American,silver,2024-08-20,4,0.3182,positive,0.2,0.3,Delivery & Timeliness,0.9332,10
1072,14,Garden State Greens,Vegetarian,silver,2024-08-21,5,0.8402,positive,0.55,0.75,Customer Service,0.8417,25
13,1,Boston Box Lunch Co.,American,platinum,2024-08-22,5,0.8271,positive,0.4778,0.8056,Customer Service,0.5631,21
588,7,The Grain Bowl,American,silver,2024-08-22,4,0.8268,positive,0.45,0.75,Customer Service,0.48,16
123,2,Spice Route Catering,Indian,gold,2024-08-22,4,0.8271,positive,0.4778,0.8056,Customer Service,0.5147,14
1096,14,Garden State Greens,Vegetarian,silver,2024-08-22,4,0.6115,positive,0.5286,0.8119,Value & Pricing,0.9325,12
1103,14,Garden State Greens,Vegetarian,silver,2024-08-22,4,0.8074,positive,0.5,0.8938,Value & Pricing,0.6249,14
615,8,Mediterranean Table,Mediterranean,platinum,2024-08-23,5,0.7089,positive,0.65,0.55,Value & Pricing,0.5316,18
121,2,Spice Route Catering,Indian,gold,2024-08-23,4,0.6115,positive,1.0,1.0,Food Quality & Taste,0.8991,10
1018,13,The Smokehouse BBQ,BBQ,silver,2024-08-24,4,0.6369,positive,1.0,0.3,Food Quality & Taste,0.8662,13
1027,13,The Smokehouse BBQ,BBQ,silver,2024-08-24,4,0.3612,positive,0.1333,0.3,Food Quality & Taste,0.6788,16
683,9,Seoul Kitchen Catering,Korean,gold,2024-08-24,5,0.8271,positive,0.8,0.65,Packaging & Presentation,0.5207,19
180,3,Harbor Fresh Kitchen,American,silver,2024-08-24,4,0.6124,positive,0.3619,0.7702,Value & Pricing,0.568,14
802,10,New England Deli,American,needs_improvement,2024-08-25,4,0.6486,positive,0.3111,0.6,Packaging & Presentation,0.6517,13
1073,14,Garden State Greens,Vegetarian,silver,2024-08-25,5,0.8689,positive,0.275,0.3375,Customer Service,0.4824,19
749,9,Seoul Kitchen Catering,Korean,gold,2024-08-25,5,0.8122,positive,0.1338,0.7288,Value & Pricing,0.3777,26
1019,13,The Smokehouse BBQ,BBQ,silver,2024-08-26,4,0.3804,positive,0.3,0.5,Packaging & Presentation,0.5657,14
470,6,Taqueria Del Sol,Mexican,gold,2024-08-26,4,0.0,neutral,0.0,0.0,Food Quality & Taste,0.8992,13
332,4,Bella Cucina Events,Italian,platinum,2024-08-27,5,0.765,positive,0.2667,0.4667,Delivery & Timeliness,0.9636,17
566,7,The Grain Bowl,American,silver,2024-08-27,4,0.3804,positive,0.3,0.5,Food Quality & Taste,0.933,16
346,4,Bella Cucina Events,Italian,platinum,2024-08-29,5,0.8519,positive,0.4286,0.8429,Value & Pricing,0.9663,20
545,7,The Grain Bowl,American,silver,2024-08-29,4,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9328,13
565,7,The Grain Bowl,American,silver,2024-08-31,4,0.2263,positive,0.0286,0.8119,Value & Pricing,0.9555,16
437,6,Taqueria Del Sol,Mexican,gold,2024-08-31,5,0.7902,positive,0.275,0.45,Food Quality & Taste,0.6066,31
838,11,Saffron House,Middle Eastern,gold,2024-09-01,5,0.7003,positive,0.2833,0.5542,Food Quality & Taste,0.6558,22
250,3,Harbor Fresh Kitchen,American,silver,2024-09-02,4,0.3182,positive,0.2,0.3,Delivery & Timeliness,0.9332,10
229,3,Harbor Fresh Kitchen,American,silver,2024-09-02,4,0.5719,positive,1.0,1.0,Delivery & Timeliness,0.7286,14
548,7,The Grain Bowl,American,silver,2024-09-03,4,0.3182,positive,0.3,0.5,Delivery & Timeliness,0.5451,10
938,12,Pacific Rim Catering,Asian Fusion,silver,2024-09-04,4,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9328,13
484,6,Taqueria Del Sol,Mexican,gold,2024-09-04,4,0.6124,positive,0.3619,0.7702,Value & Pricing,0.568,14
795,10,New England Deli,American,needs_improvement,2024-09-04,4,0.7906,positive,0.05,1.0,Value & Pricing,0.5666,17
275,4,Bella Cucina Events,Italian,platinum,2024-09-05,5,0.7506,positive,0.0333,0.8333,Packaging & Presentation,0.5696,21
539,7,The Grain Bowl,American,silver,2024-09-05,4,0.5413,positive,-0.1,0.75,Value & Pricing,0.5666,17
1107,14,Garden State Greens,Vegetarian,silver,2024-09-05,4,0.3804,positive,0.2952,0.6452,Value & Pricing,0.4925,15
968,12,Pacific Rim Catering,Asian Fusion,silver,2024-09-05,4,0.3182,positive,0.2952,0.6452,Delivery & Timeliness,0.5124,12
941,12,Pacific Rim Catering,Asian Fusion,silver,2024-09-05,4,0.6115,positive,0.55,0.55,Delivery & Timeliness,0.8845,10
410,5,Green Garden Catering,Vegetarian,gold,2024-09-05,4,0.6124,positive,0.3619,0.7702,Value & Pricing,0.5127,14
520,7,The Grain Bowl,American,silver,2024-09-07,4,0.7351,positive,0.575,0.75,Customer Service,0.5112,15
37,1,Boston Box Lunch Co.,American,platinum,2024-09-07,5,0.8162,positive,0.5333,0.5333,Delivery & Timeliness,0.5819,18
311,4,Bella Cucina Events,Italian,platinum,2024-09-08,5,0.8934,positive,0.6333,0.3833,Packaging & Presentation,0.9263,18
458,6,Taqueria Del Sol,Mexican,gold,2024-09-08,5,0.8932,positive,0.4833,0.6667,Food Quality & Taste,0.6602,19
784,10,New England Deli,American,needs_improvement,2024-09-09,4,0.765,positive,0.5,0.9,Value & Pricing,0.96,14
706,9,Seoul Kitchen Catering,Korean,gold,2024-09-09,5,0.8173,positive,0.3667,0.4917,Food Quality & Taste,0.6601,23
742,9,Seoul Kitchen Catering,Korean,gold,2024-09-10,5,0.4404,positive,0.2964,0.5089,Value & Pricing,0.5295,24
579,7,The Grain Bowl,American,silver,2024-09-12,4,0.7003,positive,0.125,0.325,Food Quality & Taste,0.6099,20
1106,14,Garden State Greens,Vegetarian,silver,2024-09-12,4,0.3182,positive,0.3,0.5,Packaging & Presentation,0.5294,11
76,1,Boston Box Lunch Co.,American,platinum,2024-09-12,5,0.7964,positive,0.0,0.75,Value & Pricing,0.3938,26
718,9,Seoul Kitchen Catering,Korean,gold,2024-09-15,4,0.5574,positive,-0.2,0.6917,Packaging & Presentation,0.509,16
480,6,Taqueria Del Sol,Mexican,gold,2024-09-15,4,0.6808,positive,0.3,0.5,Packaging & Presentation,0.5334,10
16,1,Boston Box Lunch Co.,American,platinum,2024-09-15,5,0.6808,positive,0.45,0.8,Value & Pricing,0.6097,19
202,3,Harbor Fresh Kitchen,American,silver,2024-09-16,4,0.0,neutral,0.0,0.0,Packaging & Presentation,0.9424,14
570,7,The Grain Bowl,American,silver,2024-09-16,4,0.0,neutral,0.0,0.0,Food Quality & Taste,0.8998,10
1001,13,The Smokehouse BBQ,BBQ,silver,2024-09-16,4,0.7269,positive,0.6,1.0,Packaging & Presentation,0.5105,14
61,1,Boston Box Lunch Co.,American,platinum,2024-09-18,5,0.2263,positive,0.2,0.1,Packaging & Presentation,0.5927,19
1082,14,Garden State Greens,Vegetarian,silver,2024-09-19,5,0.3182,positive,0.2,0.3,Delivery & Timeliness,0.9497,17
621,8,Mediterranean Table,Mediterranean,platinum,2024-09-19,5,0.9022,positive,0.52,0.79,Value & Pricing,0.425,17
861,11,Saffron House,Middle Eastern,gold,2024-09-19,5,0.6908,positive,0.4214,0.7339,Packaging & Presentation,0.4173,25
794,10,New England Deli,American,needs_improvement,2024-09-19,4,0.5106,positive,0.5,0.9,Value & Pricing,0.5159,13
798,10,New England Deli,American,needs_improvement,2024-09-20,4,0.6124,positive,0.3,0.4875,Food Quality & Taste,0.6088,12
384,5,Green Garden Catering,Vegetarian,gold,2024-09-20,5,0.6124,positive,0.15,0.5,Packaging & Presentation,0.5451,17
271,4,Bella Cucina Events,Italian,platinum,2024-09-21,5,0.7778,positive,0.65,0.4,Food Quality & Taste,0.9378,23
1150,15,Federal Street Fare,American,needs_improvement,2024-09-21,4,0.8555,positive,0.6,1.0,Customer Service,0.48,13
291,4,Bella Cucina Events,Italian,platinum,2024-09-22,5,0.8934,positive,0.6333,0.3833,Packaging & Presentation,0.9325,18
301,4,Bella Cucina Events,Italian,platinum,2024-09-22,5,0.7003,positive,0.3,0.5833,Value & Pricing,0.4132,23
700,9,Seoul Kitchen Catering,Korean,gold,2024-09-23,4,0.7717,positive,0.4333,0.3667,Food Quality & Taste,0.9427,19
882,11,Saffron House,Middle Eastern,gold,2024-09-24,4,0.2263,positive,0.0286,0.8119,Value & Pricing,0.9555,16
280,4,Bella Cucina Events,Italian,platinum,2024-09-25,5,0.8832,positive,0.4225,0.6525,Value & Pricing,0.5117,23
279,4,Bella Cucina Events,Italian,platinum,2024-09-25,5,0.7837,positive,0.127,0.443,Food Quality & Taste,0.9714,27
498,6,Taqueria Del Sol,Mexican,gold,2024-09-25,4,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9555,11
717,9,Seoul Kitchen Catering,Korean,gold,2024-09-26,5,0.807,positive,0.3,0.375,Customer Service,0.9554,19
455,6,Taqueria Del Sol,Mexican,gold,2024-09-28,5,0.7435,positive,0.63,0.89,Customer Service,0.3926,22
1009,13,The Smokehouse BBQ,BBQ,silver,2024-09-30,4,0.7351,positive,0.4333,0.6,Delivery & Timeliness,0.4896,20
964,12,Pacific Rim Catering,Asian Fusion,silver,2024-10-01,4,0.7184,positive,0.1,0.3833,Packaging & Presentation,0.9599,12
429,5,Green Garden Catering,Vegetarian,gold,2024-10-02,4,0.6808,positive,0.1667,0.3333,Delivery & Timeliness,0.5124,14
186,3,Harbor Fresh Kitchen,American,silver,2024-10-03,4,0.5719,positive,0.05,1.0,Packaging & Presentation,0.5099,15
428,5,Green Garden Catering,Vegetarian,gold,2024-10-03,5,0.624,positive,0.1117,0.4717,Food Quality & Taste,0.6246,21
696,9,Seoul Kitchen Catering,Korean,gold,2024-10-04,5,0.5095,positive,0.3,0.5,Delivery & Timeliness,0.3736,19
821,10,New England Deli,American,needs_improvement,2024-10-04,4,0.839,positive,1.0,1.0,Delivery & Timeliness,0.9426,14
350,5,Green Garden Catering,Vegetarian,gold,2024-10-05,4,0.7269,positive,0.6,1.0,Customer Service,0.9269,16
500,6,Taqueria Del Sol,Mexican,gold,2024-10-05,4,0.3804,positive,0.2952,0.6452,Value & Pricing,0.4925,15
374,5,Green Garden Catering,Vegetarian,gold,2024-10-05,4,0.3804,positive,0.3,0.5,Food Quality & Taste,0.9332,13
656,8,Mediterranean Table,Mediterranean,platinum,2024-10-05,4,0.8176,positive,1.0,0.3,Packaging & Presentation,0.9197,13
612,8,Mediterranean Table,Mediterranean,platinum,2024-10-07,5,0.9246,positive,0.6333,0.4778,Packaging & Presentation,0.9599,20
1071,14,Garden State Greens,Vegetarian,silver,2024-10-07,4,0.6124,positive,0.5,0.875,Packaging & Presentation,0.5741,13
217,3,Harbor Fresh Kitchen,American,silver,2024-10-08,5,0.4215,positive,0.35,0.55,Packaging & Presentation,0.9497,18
610,8,Mediterranean Table,Mediterranean,platinum,2024-10-08,5,0.8481,positive,0.5833,0.7292,Customer Service,0.4307,27
1195,15,Federal Street Fare,American,needs_improvement,2024-10-08,4,0.0,neutral,0.2929,0.7179,Value & Pricing,0.6701,12
721,9,Seoul Kitchen Catering,Korean,gold,2024-10-10,4,0.3804,positive,0.3,0.5,Food Quality & Taste,0.9268,16
40,1,Boston Box Lunch Co.,American,platinum,2024-10-11,5,0.875,positive,0.4833,0.6667,Customer Service,0.9652,23
223,3,Harbor Fresh Kitchen,American,silver,2024-10-11,4,0.7814,positive,0.65,0.75,Food Quality & Taste,0.9329,13
765,10,New England Deli,American,needs_improvement,2024-10-11,4,0.7783,positive,0.6111,0.5722,Food Quality & Taste,0.8853,14
335,4,Bella Cucina Events,Italian,platinum,2024-10-11,5,0.6124,positive,0.0,0.0,Packaging & Presentation,0.6499,16
321,4,Bella Cucina Events,Italian,platinum,2024-10-13,5,0.7184,positive,0.375,0.8,Value & Pricing,0.5248,19
1034,13,The Smokehouse BBQ,BBQ,silver,2024-10-14,4,0.7579,positive,0.65,0.4,Delivery & Timeliness,0.919,13
676,8,Mediterranean Table,Mediterranean,platinum,2024-10-14,5,0.8126,positive,1.0,1.0,Delivery & Timeliness,0.9651,25
257,4,Bella Cucina Events,Italian,platinum,2024-10-16,5,0.9153,positive,0.3667,0.7917,Food Quality & Taste,0.5407,21
982,12,Pacific Rim Catering,Asian Fusion,silver,2024-10-17,4,0.4019,positive,0.1,0.3833,Packaging & Presentation,0.9636,13
1199,15,Federal Street Fare,American,needs_improvement,2024-10-21,4,0.3182,positive,0.3,0.5,Packaging & Presentation,0.5882,11
162,2,Spice Route Catering,Indian,gold,2024-10-21,5,0.7717,positive,0.275,0.45,Food Quality & Taste,0.4194,28
1044,13,The Smokehouse BBQ,BBQ,silver,2024-10-22,4,0.8126,positive,0.45,0.75,Customer Service,0.5124,13
352,5,Green Garden Catering,Vegetarian,gold,2024-10-23,4,0.6369,positive,1.0,0.3,Food Quality & Taste,0.8662,13
858,11,Saffron House,Middle Eastern,gold,2024-10-24,5,0.5859,positive,0.1464,0.7339,Value & Pricing,0.6186,28
805,10,New England Deli,American,needs_improvement,2024-10-24,4,0.7096,positive,0.4333,0.8333,Packaging & Presentation,0.5111,13
720,9,Seoul Kitchen Catering,Korean,gold,2024-10-24,5,0.7351,positive,0.3619,0.6452,Customer Service,0.3982,24
701,9,Seoul Kitchen Catering,Korean,gold,2024-10-24,4,0.8268,positive,0.45,0.75,Food Quality & Taste,0.5123,16
1056,13,The Smokehouse BBQ,BBQ,silver,2024-10-24,4,0.6808,positive,0.25,1.0,Value & Pricing,0.5099,18
785,10,New England Deli,American,needs_improvement,2024-10-25,4,0.3804,positive,0.3,0.5,Food Quality & Taste,0.9268,16
276,4,Bella Cucina Events,Italian,platinum,2024-10-26,5,0.8316,positive,0.35,0.6917,Packaging & Presentation,0.5936,22
1055,13,The Smokehouse BBQ,BBQ,silver,2024-10-26,4,0.8555,positive,0.6,1.0,Packaging & Presentation,0.5123,13
604,8,Mediterranean Table,Mediterranean,platinum,2024-10-26,5,0.6478,positive,0.0838,0.4287,Food Quality & Taste,0.9651,27
791,10,New England Deli,American,needs_improvement,2024-10-26,4,0.7506,positive,0.3833,0.6,Food Quality & Taste,0.5333,21
231,3,Harbor Fresh Kitchen,American,silver,2024-10-27,4,0.8173,positive,0.3667,0.6667,Delivery & Timeliness,0.5414,15
727,9,Seoul Kitchen Catering,Korean,gold,2024-10-27,4,0.5106,positive,0.5,0.9,Value & Pricing,0.9423,15
447,6,Taqueria Del Sol,Mexican,gold,2024-10-28,4,0.3818,positive,0.4167,0.7083,Food Quality & Taste,0.9199,11
1169,15,Federal Street Fare,American,needs_improvement,2024-10-29,4,0.6486,positive,0.3111,0.6,Packaging & Presentation,0.6517,13
848,11,Saffron House,Middle Eastern,gold,2024-10-30,4,0.5423,positive,0.1111,0.8056,Value & Pricing,0.9495,15
