review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,review_text,word_count
965,12,Pacific Rim Catering,Asian Fusion,silver,2023-05-04,4,The flavors were bold and authentic. The food exceeded our expectations.,11
1039,13,The Smokehouse BBQ,BBQ,silver,2023-05-05,4,Showed up early and had everything ready before our guests arrived. The food was absolutely delicious.,16
544,7,The Grain Bowl,American,silver,2023-05-05,4,Delivery was prompt and professional. Packaging was neat and easy to serve.,12
441,6,Taqueria Del Sol,Mexican,gold,2023-05-05,4,Incredibly fresh — you could taste the quality. The food was absolutely delicious.,13
811,10,New England Deli,American,needs_improvement,2023-05-06,4,A perfect variety of options for all dietary needs. Hot food arrived hot — impressive logistics.,16
542,7,The Grain Bowl,American,silver,2023-05-07,4,"Showed up early and had everything ready before our guests arrived. Everything was labeled clearly, including allergen info.",18
636,8,Mediterranean Table,Mediterranean,platinum,2023-05-07,5,Hot food arrived hot — impressive logistics. Delivery was prompt and professional. We have used them three times and they get better every time.,24
33,1,Boston Box Lunch Co.,American,platinum,2023-05-09,5,"Incredibly fresh — you could taste the quality. Each item was packaged individually, which our team appreciated. We have used them three times and they get better every time.",29
417,5,Green Garden Catering,Vegetarian,gold,2023-05-10,5,"Arrived right on time, which is rare. Each item was packaged individually, which our team appreciated. Already booked our next order.",21
359,5,Green Garden Catering,Vegetarian,gold,2023-05-10,5,Showed up early and had everything ready before our guests arrived. Eco-friendly containers were a nice touch. Affordable and filling — will order again.,24
355,5,Green Garden Catering,Vegetarian,gold,2023-05-10,5,"Best catering we have had in the office. Everything was labeled clearly, including allergen info. Already booked our next order.",20
424,5,Green Garden Catering,Vegetarian,gold,2023-05-11,5,The food was absolutely delicious. The driver was courteous and helpful with setup. We have used them three times and they get better every time.,25
179,3,Harbor Fresh Kitchen,American,silver,2023-05-11,4,The food exceeded our expectations. On-time delivery made our event stress-free.,11
674,8,Mediterranean Table,Mediterranean,platinum,2023-05-11,5,Hot food arrived hot — impressive logistics. The food exceeded our expectations. Great value for the price.,17
163,2,Spice Route Catering,Indian,gold,2023-05-11,5,Incredibly fresh — you could taste the quality. Showed up early and had everything ready before our guests arrived. Already booked our next order.,24
109,2,Spice Route Catering,Indian,gold,2023-05-13,4,Everything tasted fresh and flavorful. Eco-friendly containers were a nice touch.,11
287,4,Bella Cucina Events,Italian,platinum,2023-05-15,5,The driver was courteous and helpful with setup. Best catering we have had in the office. Affordable and filling — will order again.,23
336,4,Bella Cucina Events,Italian,platinum,2023-05-16,5,Our team raved about the food all afternoon. The flavors were bold and authentic. Already booked our next order.,19
146,2,Spice Route Catering,Indian,gold,2023-05-16,4,"Arrived right on time, which is rare. Delivery was prompt and professional.",12
1053,13,The Smokehouse BBQ,BBQ,silver,2023-05-16,4,"Our team raved about the food all afternoon. Each item was packaged individually, which our team appreciated.",17
833,11,Saffron House,Middle Eastern,gold,2023-05-17,4,Delivery was prompt and professional. Hot food arrived hot — impressive logistics.,12
128,2,Spice Route Catering,Indian,gold,2023-05-17,5,"Arrived right on time, which is rare. The driver was courteous and helpful with setup. Highly recommend to other offices in the area.",23
788,10,New England Deli,American,needs_improvement,2023-05-20,4,Our team raved about the food all afternoon. A perfect variety of options for all dietary needs.,17
827,11,Saffron House,Middle Eastern,gold,2023-05-20,5,The driver was courteous and helpful with setup. The quality of the ingredients was outstanding. Already booked our next order.,20
79,1,Boston Box Lunch Co.,American,platinum,2023-05-21,5,"Arrived right on time, which is rare. The driver was courteous and helpful with setup. Highly recommend to other offices in the area.",23
522,7,The Grain Bowl,American,silver,2023-05-21,4,The flavors were bold and authentic. The flavors were bold and authentic.,12
1173,15,Federal Street Fare,American,needs_improvement,2023-05-22,4,Hot food arrived hot — impressive logistics. A perfect variety of options for all dietary needs.,16
707,9,Seoul Kitchen Catering,Korean,gold,2023-05-22,4,On-time delivery made our event stress-free. The driver was courteous and helpful with setup.,14
697,9,Seoul Kitchen Catering,Korean,gold,2023-05-22,5,The food was absolutely delicious. The driver was courteous and helpful with setup. Worth every penny for a team of 50.,21
1095,14,Garden State Greens,Vegetarian,silver,2023-05-22,4,Everything tasted fresh and flavorful. The food exceeded our expectations.,10
1063,14,Garden State Greens,Vegetarian,silver,2023-05-23,4,The driver was courteous and helpful with setup. Hot food arrived hot — impressive logistics.,15
169,2,Spice Route Catering,Indian,gold,2023-05-23,4,Our team raved about the food all afternoon. The quality of the ingredients was outstanding.,15
399,5,Green Garden Catering,Vegetarian,gold,2023-05-24,5,"On-time delivery made our event stress-free. Everything was labeled clearly, including allergen info. Great value for the price.",18
150,2,Spice Route Catering,Indian,gold,2023-05-25,4,The driver was courteous and helpful with setup. The driver was courteous and helpful with setup.,16
330,4,Bella Cucina Events,Italian,platinum,2023-05-26,5,The food was absolutely delicious. Everything tasted fresh and flavorful. Worth every penny for a team of 50.,18
502,6,Taqueria Del Sol,Mexican,gold,2023-05-27,4,Delivery was prompt and professional. Everything tasted fresh and flavorful.,10
514,6,Taqueria Del Sol,Mexican,gold,2023-05-28,5,Incredibly fresh — you could taste the quality. Hot food arrived hot — impressive logistics. Already booked our next order.,20
491,6,Taqueria Del Sol,Mexican,gold,2023-05-29,5,Hot food arrived hot — impressive logistics. The food was absolutely delicious. Affordable and filling — will order again.,19
451,6,Taqueria Del Sol,Mexican,gold,2023-05-29,4,Best catering we have had in the office. Eco-friendly containers were a nice touch.,14
266,4,Bella Cucina Events,Italian,platinum,2023-05-30,5,The driver was courteous and helpful with setup. Best catering we have had in the office. We have used them three times and they get better every time.,28
365,5,Green Garden Catering,Vegetarian,gold,2023-06-01,5,On-time delivery made our event stress-free. The flavors were bold and authentic. Our go-to caterer for all company events.,19
972,12,Pacific Rim Catering,Asian Fusion,silver,2023-06-01,5,The quality of the ingredients was outstanding. Delivery was prompt and professional. Worth every penny for a team of 50.,20
842,11,Saffron House,Middle Eastern,gold,2023-06-01,5,A perfect variety of options for all dietary needs. Delivery was prompt and professional. Highly recommend to other offices in the area.,22
1127,14,Garden State Greens,Vegetarian,silver,2023-06-01,4,"The delivery team handled a difficult parking situation gracefully. Everything was labeled clearly, including allergen info.",16
473,6,Taqueria Del Sol,Mexican,gold,2023-06-02,5,The food was absolutely delicious. On-time delivery made our event stress-free. Already booked our next order.,16
932,12,Pacific Rim Catering,Asian Fusion,silver,2023-06-02,4,"The food exceeded our expectations. Arrived right on time, which is rare.",12
70,1,Boston Box Lunch Co.,American,platinum,2023-06-03,5,The quality of the ingredients was outstanding. On-time delivery made our event stress-free. Competitive pricing without sacrificing quality.,18
874,11,Saffron House,Middle Eastern,gold,2023-06-03,5,The quality of the ingredients was outstanding. Delivery was prompt and professional. Highly recommend to other offices in the area.,20
456,6,Taqueria Del Sol,Mexican,gold,2023-06-04,5,The delivery team handled a difficult parking situation gracefully. Showed up early and had everything ready before our guests arrived. Affordable and filling — will order again.,27
60,1,Boston Box Lunch Co.,American,platinum,2023-06-04,5,Hot food arrived hot — impressive logistics. Eco-friendly containers were a nice touch. Worth every penny for a team of 50.,21
439,6,Taqueria Del Sol,Mexican,gold,2023-06-05,4,The food exceeded our expectations. The food was absolutely delicious.,10
1035,13,The Smokehouse BBQ,BBQ,silver,2023-06-05,4,Hot food arrived hot — impressive logistics. Packaging was neat and easy to serve.,14
927,12,Pacific Rim Catering,Asian Fusion,silver,2023-06-07,4,"The driver was courteous and helpful with setup. Arrived right on time, which is rare.",15
1114,14,Garden State Greens,Vegetarian,silver,2023-06-07,4,"Arrived right on time, which is rare. On-time delivery made our event stress-free.",13
82,1,Boston Box Lunch Co.,American,platinum,2023-06-08,5,Delivery was prompt and professional. A perfect variety of options for all dietary needs. Worth every penny for a team of 50.,22
475,6,Taqueria Del Sol,Mexican,gold,2023-06-09,5,The delivery team handled a difficult parking situation gracefully. The food was absolutely delicious. Already booked our next order.,19
361,5,Green Garden Catering,Vegetarian,gold,2023-06-09,4,"Best catering we have had in the office. The presentation was beautiful — looked catered, not just delivered.",18
262,4,Bella Cucina Events,Italian,platinum,2023-06-10,5,"Arrived right on time, which is rare. The quality of the ingredients was outstanding. Our go-to caterer for all company events.",21
826,10,New England Deli,American,needs_improvement,2023-06-10,4,Hot food arrived hot — impressive logistics. A perfect variety of options for all dietary needs.,16
1166,15,Federal Street Fare,American,needs_improvement,2023-06-11,4,On-time delivery made our event stress-free. A perfect variety of options for all dietary needs.,15
